"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",1,"2A","1,000,000",2,3,5500001,10000001,1.56,1.547
"CW",1,"2A","1,000,000",3,4,5500001,10000001,1.547,1.5
"CW",1,"2A","1,000,000",4,5,5500001,10000001,1.5,1.472
"CW",1,"2A","1,000,000",5,10,5500001,10000001,1.472,1.36
"CW",1,"2A","1,000,000",10,15,5500001,10000001,1.36,1.264
"CW",1,"2A","1,000,000",15,20,5500001,10000001,1.264,1.192
"CW",1,"2A","1,000,000",20,25,5500001,10000001,1.192,1.13
"CW",1,"2A","1,000,000",25,30,5500001,10000001,1.13,1.08
"CW",1,"2A","1,000,000",30,35,5500001,10000001,1.08,1.038
"CW",1,"2A","1,000,000",35,40,5500001,10000001,1.038,1
"CW",1,"2A","1,000,000",40,45,5500001,10000001,1,0.971
"CW",1,"2A","1,000,000",45,50,5500001,10000001,0.971,0.944
"CW",1,"2A","1,000,000",50,55,5500001,10000001,0.944,0.922
"CW",1,"2A","1,000,000",55,60,5500001,10000001,0.922,0.904
"CW",1,"2A","1,000,000",60,65,5500001,10000001,0.904,0.891
"CW",1,"2A","1,000,000",65,70,5500001,10000001,0.891,0.881
"CW",1,"2A","1,000,000",70,75,5500001,10000001,0.881,0.877
"CW",1,"2A","1,000,000",75,2147483647,5500001,10000001,0.877,0.877
"CW",1,"3C","1,000,000",1,2,5500001,10000001,1.6,1.52
"CW",1,"3C","1,000,000",2,3,5500001,10000001,1.52,1.493
"CW",1,"3C","1,000,000",3,4,5500001,10000001,1.493,1.48
"CW",1,"3C","1,000,000",4,5,5500001,10000001,1.48,1.456
"CW",1,"3C","1,000,000",5,10,5500001,10000001,1.456,1.344
"CW",1,"3C","1,000,000",10,15,5500001,10000001,1.344,1.264
"CW",1,"3C","1,000,000",15,20,5500001,10000001,1.264,1.2
"CW",1,"3C","1,000,000",20,25,5500001,10000001,1.2,1.149
"CW",1,"3C","1,000,000",25,30,5500001,10000001,1.149,1.104
"CW",1,"3C","1,000,000",30,35,5500001,10000001,1.104,1.07
"CW",1,"3C","1,000,000",35,40,5500001,10000001,1.07,1.04
"CW",1,"3C","1,000,000",40,45,5500001,10000001,1.04,1.015
"CW",1,"3C","1,000,000",45,50,5500001,10000001,1.015,0.995
"CW",1,"3C","1,000,000",50,55,5500001,10000001,0.995,0.979
"CW",1,"3C","1,000,000",55,60,5500001,10000001,0.979,0.968
"CW",1,"3C","1,000,000",60,65,5500001,10000001,0.968,0.962
"CW",1,"3C","1,000,000",65,70,5500001,10000001,0.962,0.961
"CW",1,"3C","1,000,000",70,75,5500001,10000001,0.961,0.967
"CW",1,"3C","1,000,000",75,2147483647,5500001,10000001,0.967,0.967
"CW",1,"4B","1,000,000",1,2,5500001,10000001,1.6,1.6
"CW",1,"4B","1,000,000",2,3,5500001,10000001,1.6,1.547
"CW",1,"4B","1,000,000",3,4,5500001,10000001,1.547,1.54
"CW",1,"4B","1,000,000",4,5,5500001,10000001,1.54,1.504
"CW",1,"4B","1,000,000",5,10,5500001,10000001,1.504,1.392
"CW",1,"4B","1,000,000",10,15,5500001,10000001,1.392,1.307
"CW",1,"4B","1,000,000",15,20,5500001,10000001,1.307,1.236
"CW",1,"4B","1,000,000",20,25,5500001,10000001,1.236,1.178
"CW",1,"4B","1,000,000",25,30,5500001,10000001,1.178,1.131
"CW",1,"4B","1,000,000",30,35,5500001,10000001,1.131,1.093
"CW",1,"4B","1,000,000",35,40,5500001,10000001,1.093,1.06
"CW",1,"4B","1,000,000",40,45,5500001,10000001,1.06,1.031
"CW",1,"4B","1,000,000",45,50,5500001,10000001,1.031,1.01
"CW",1,"4B","1,000,000",50,55,5500001,10000001,1.01,0.991
"CW",1,"4B","1,000,000",55,60,5500001,10000001,0.991,0.977
"CW",1,"4B","1,000,000",60,65,5500001,10000001,0.977,0.969
"CW",1,"4B","1,000,000",65,70,5500001,10000001,0.969,0.965
"CW",1,"4B","1,000,000",70,75,5500001,10000001,0.965,0.966
"CW",1,"4B","1,000,000",75,2147483647,5500001,10000001,0.966,0.966
"CW",2,"1C","1,000,000",1,2,5500001,10000001,1.76,1.72
"CW",2,"1C","1,000,000",2,3,5500001,10000001,1.72,1.68
"CW",2,"1C","1,000,000",3,4,5500001,10000001,1.68,1.64
"CW",2,"1C","1,000,000",4,5,5500001,10000001,1.64,1.616
"CW",2,"1C","1,000,000",5,10,5500001,10000001,1.616,1.456
"CW",2,"1C","1,000,000",10,15,5500001,10000001,1.456,1.333
"CW",2,"1C","1,000,000",15,20,5500001,10000001,1.333,1.236
"CW",2,"1C","1,000,000",20,25,5500001,10000001,1.236,1.162
"CW",2,"1C","1,000,000",25,30,5500001,10000001,1.162,1.096
"CW",2,"1C","1,000,000",30,35,5500001,10000001,1.096,1.042
"CW",2,"1C","1,000,000",35,40,5500001,10000001,1.042,0.998
"CW",2,"1C","1,000,000",40,45,5500001,10000001,0.998,0.958
"CW",2,"1C","1,000,000",45,50,5500001,10000001,0.958,0.926
"CW",2,"1C","1,000,000",50,55,5500001,10000001,0.926,0.897
"CW",2,"1C","1,000,000",55,60,5500001,10000001,0.897,0.875
"CW",2,"1C","1,000,000",60,65,5500001,10000001,0.875,0.854
"CW",2,"1C","1,000,000",65,70,5500001,10000001,0.854,0.84
"CW",2,"1C","1,000,000",70,75,5500001,10000001,0.84,0.83
"CW",2,"1C","1,000,000",75,2147483647,5500001,10000001,0.83,0.83
"CW",2,"2A","1,000,000",1,2,5500001,10000001,2.08,2
"CW",2,"2A","1,000,000",2,3,5500001,10000001,2,1.947
"CW",2,"2A","1,000,000",3,4,5500001,10000001,1.947,1.88
"CW",2,"2A","1,000,000",4,5,5500001,10000001,1.88,1.824
"CW",2,"2A","1,000,000",5,10,5500001,10000001,1.824,1.6
"CW",2,"2A","1,000,000",10,15,5500001,10000001,1.6,1.429
"CW",2,"2A","1,000,000",15,20,5500001,10000001,1.429,1.296
"CW",2,"2A","1,000,000",20,25,5500001,10000001,1.296,1.194
"CW",2,"2A","1,000,000",25,30,5500001,10000001,1.194,1.109
"CW",2,"2A","1,000,000",30,35,5500001,10000001,1.109,1.038
"CW",2,"2A","1,000,000",35,40,5500001,10000001,1.038,0.978
"CW",2,"2A","1,000,000",40,45,5500001,10000001,0.978,0.928
"CW",2,"2A","1,000,000",45,50,5500001,10000001,0.928,0.883
"CW",2,"2A","1,000,000",50,55,5500001,10000001,0.883,0.845
"CW",2,"2A","1,000,000",55,60,5500001,10000001,0.845,0.812
"CW",2,"2A","1,000,000",60,65,5500001,10000001,0.812,0.784
"CW",2,"2A","1,000,000",65,70,5500001,10000001,0.784,0.76
"CW",2,"2A","1,000,000",70,75,5500001,10000001,0.76,0.741
"CW",2,"2A","1,000,000",75,2147483647,5500001,10000001,0.741,0.741
"CW",2,"3C","1,000,000",1,2,5500001,10000001,2.16,2.12
"CW",2,"3C","1,000,000",2,3,5500001,10000001,2.12,2.08
"CW",2,"3C","1,000,000",3,4,5500001,10000001,2.08,2.02
"CW",2,"3C","1,000,000",4,5,5500001,10000001,2.02,1.968
"CW",2,"3C","1,000,000",5,10,5500001,10000001,1.968,1.76
"CW",2,"3C","1,000,000",10,15,5500001,10000001,1.76,1.6
"CW",2,"3C","1,000,000",15,20,5500001,10000001,1.6,1.48
"CW",2,"3C","1,000,000",20,25,5500001,10000001,1.48,1.379
"CW",2,"3C","1,000,000",25,30,5500001,10000001,1.379,1.299
"CW",2,"3C","1,000,000",30,35,5500001,10000001,1.299,1.23
"CW",2,"3C","1,000,000",35,40,5500001,10000001,1.23,1.172
"CW",2,"3C","1,000,000",40,45,5500001,10000001,1.172,1.122
"CW",2,"3C","1,000,000",45,50,5500001,10000001,1.122,1.078
"CW",2,"3C","1,000,000",50,55,5500001,10000001,1.078,1.041
"CW",2,"3C","1,000,000",55,60,5500001,10000001,1.041,1.011
"CW",2,"3C","1,000,000",60,65,5500001,10000001,1.011,0.985
"CW",2,"3C","1,000,000",65,70,5500001,10000001,0.985,0.963
"CW",2,"3C","1,000,000",70,75,5500001,10000001,0.963,0.948
"CW",2,"3C","1,000,000",75,2147483647,5500001,10000001,0.948,0.948
"CW",2,"4B","1,000,000",1,2,5500001,10000001,2.24,2.2
"CW",2,"4B","1,000,000",2,3,5500001,10000001,2.2,2.16
"CW",2,"4B","1,000,000",3,4,5500001,10000001,2.16,2.08
"CW",2,"4B","1,000,000",4,5,5500001,10000001,2.08,2.032
"CW",2,"4B","1,000,000",5,10,5500001,10000001,2.032,1.808
"CW",2,"4B","1,000,000",10,15,5500001,10000001,1.808,1.643
"CW",2,"4B","1,000,000",15,20,5500001,10000001,1.643,1.512
"CW",2,"4B","1,000,000",20,25,5500001,10000001,1.512,1.405
"CW",2,"4B","1,000,000",25,30,5500001,10000001,1.405,1.317
"CW",2,"4B","1,000,000",30,35,5500001,10000001,1.317,1.246
"CW",2,"4B","1,000,000",35,40,5500001,10000001,1.246,1.184
"CW",2,"4B","1,000,000",40,45,5500001,10000001,1.184,1.131
"CW",2,"4B","1,000,000",45,50,5500001,10000001,1.131,1.085
"CW",2,"4B","1,000,000",50,55,5500001,10000001,1.085,1.046
"CW",2,"4B","1,000,000",55,60,5500001,10000001,1.046,1.013
"CW",2,"4B","1,000,000",60,65,5500001,10000001,1.013,0.985
"CW",2,"4B","1,000,000",65,70,5500001,10000001,0.985,0.961
"CW",2,"4B","1,000,000",70,75,5500001,10000001,0.961,0.944
"CW",2,"4B","1,000,000",75,2147483647,5500001,10000001,0.944,0.944
"CW",3,"1C","1,000,000",1,2,5500001,10000001,1.92,1.88
"CW",3,"1C","1,000,000",2,3,5500001,10000001,1.88,1.813
"CW",3,"1C","1,000,000",3,4,5500001,10000001,1.813,1.78
"CW",3,"1C","1,000,000",4,5,5500001,10000001,1.78,1.728
"CW",3,"1C","1,000,000",5,10,5500001,10000001,1.728,1.544
"CW",3,"1C","1,000,000",10,15,5500001,10000001,1.544,1.403
"CW",3,"1C","1,000,000",15,20,5500001,10000001,1.403,1.292
"CW",3,"1C","1,000,000",20,25,5500001,10000001,1.292,1.2
"CW",3,"1C","1,000,000",25,30,5500001,10000001,1.2,1.125
"CW",3,"1C","1,000,000",30,35,5500001,10000001,1.125,1.063
"CW",3,"1C","1,000,000",35,40,5500001,10000001,1.063,1.008
"CW",3,"1C","1,000,000",40,45,5500001,10000001,1.008,0.964
"CW",3,"1C","1,000,000",45,50,5500001,10000001,0.964,0.923
"CW",3,"1C","1,000,000",50,55,5500001,10000001,0.923,0.889
"CW",3,"1C","1,000,000",55,60,5500001,10000001,0.889,0.859
"CW",3,"1C","1,000,000",60,65,5500001,10000001,0.859,0.833
"CW",3,"1C","1,000,000",65,70,5500001,10000001,0.833,0.811
"CW",3,"1C","1,000,000",70,75,5500001,10000001,0.811,0.794
"CW",3,"1C","1,000,000",75,2147483647,5500001,10000001,0.794,0.794
"CW",3,"2A","1,000,000",1,2,5500001,10000001,2.24,2.16
"CW",3,"2A","1,000,000",2,3,5500001,10000001,2.16,2.053
"CW",3,"2A","1,000,000",3,4,5500001,10000001,2.053,2
"CW",3,"2A","1,000,000",4,5,5500001,10000001,2,1.92
"CW",3,"2A","1,000,000",5,10,5500001,10000001,1.92,1.656
"CW",3,"2A","1,000,000",10,15,5500001,10000001,1.656,1.461
"CW",3,"2A","1,000,000",15,20,5500001,10000001,1.461,1.312
"CW",3,"2A","1,000,000",20,25,5500001,10000001,1.312,1.197
"CW",3,"2A","1,000,000",25,30,5500001,10000001,1.197,1.101
"CW",3,"2A","1,000,000",30,35,5500001,10000001,1.101,1.022
"CW",3,"2A","1,000,000",35,40,5500001,10000001,1.022,0.956
"CW",3,"2A","1,000,000",40,45,5500001,10000001,0.956,0.9
"CW",3,"2A","1,000,000",45,50,5500001,10000001,0.9,0.851
"CW",3,"2A","1,000,000",50,55,5500001,10000001,0.851,0.809
"CW",3,"2A","1,000,000",55,60,5500001,10000001,0.809,0.773
"CW",3,"2A","1,000,000",60,65,5500001,10000001,0.773,0.741
"CW",3,"2A","1,000,000",65,70,5500001,10000001,0.741,0.713
"CW",3,"2A","1,000,000",70,75,5500001,10000001,0.713,0.689
"CW",3,"2A","1,000,000",75,2147483647,5500001,10000001,0.689,0.689
"CW",3,"3C","1,000,000",1,2,5500001,10000001,2.56,2.48
"CW",3,"3C","1,000,000",2,3,5500001,10000001,2.48,2.4
"CW",3,"3C","1,000,000",3,4,5500001,10000001,2.4,2.34
"CW",3,"3C","1,000,000",4,5,5500001,10000001,2.34,2.272
"CW",3,"3C","1,000,000",5,10,5500001,10000001,2.272,2
"CW",3,"3C","1,000,000",10,15,5500001,10000001,2,1.792
"CW",3,"3C","1,000,000",15,20,5500001,10000001,1.792,1.636
"CW",3,"3C","1,000,000",20,25,5500001,10000001,1.636,1.507
"CW",3,"3C","1,000,000",25,30,5500001,10000001,1.507,1.403
"CW",3,"3C","1,000,000",30,35,5500001,10000001,1.403,1.314
"CW",3,"3C","1,000,000",35,40,5500001,10000001,1.314,1.24
"CW",3,"3C","1,000,000",40,45,5500001,10000001,1.24,1.175
"CW",3,"3C","1,000,000",45,50,5500001,10000001,1.175,1.12
"CW",3,"3C","1,000,000",50,55,5500001,10000001,1.12,1.072
"CW",3,"3C","1,000,000",55,60,5500001,10000001,1.072,1.029
"CW",3,"3C","1,000,000",60,65,5500001,10000001,1.029,0.993
"CW",3,"3C","1,000,000",65,70,5500001,10000001,0.993,0.961
"CW",3,"3C","1,000,000",70,75,5500001,10000001,0.961,0.935
"CW",3,"3C","1,000,000",75,2147483647,5500001,10000001,0.935,0.935
"CW",3,"4B","1,000,000",1,2,5500001,10000001,2.64,2.56
"CW",3,"4B","1,000,000",2,3,5500001,10000001,2.56,2.453
"CW",3,"4B","1,000,000",3,4,5500001,10000001,2.453,2.38
"CW",3,"4B","1,000,000",4,5,5500001,10000001,2.38,2.32
"CW",3,"4B","1,000,000",5,10,5500001,10000001,2.32,2.032
"CW",3,"4B","1,000,000",10,15,5500001,10000001,2.032,1.819
"CW",3,"4B","1,000,000",15,20,5500001,10000001,1.819,1.652
"CW",3,"4B","1,000,000",20,25,5500001,10000001,1.652,1.52
"CW",3,"4B","1,000,000",25,30,5500001,10000001,1.52,1.413
"CW",3,"4B","1,000,000",30,35,5500001,10000001,1.413,1.321
"CW",3,"4B","1,000,000",35,40,5500001,10000001,1.321,1.244
"CW",3,"4B","1,000,000",40,45,5500001,10000001,1.244,1.179
"CW",3,"4B","1,000,000",45,50,5500001,10000001,1.179,1.122
"CW",3,"4B","1,000,000",50,55,5500001,10000001,1.122,1.072
"CW",3,"4B","1,000,000",55,60,5500001,10000001,1.072,1.028
"CW",3,"4B","1,000,000",60,65,5500001,10000001,1.028,0.991
"CW",3,"4B","1,000,000",65,70,5500001,10000001,0.991,0.959
"CW",3,"4B","1,000,000",70,75,5500001,10000001,0.959,0.931
"CW",3,"4B","1,000,000",75,2147483647,5500001,10000001,0.931,0.931
"CW",1,"1D","1,000,000",1,2,5500001,10000001,1.52,1.48
"CW",1,"1D","1,000,000",2,3,5500001,10000001,1.48,1.44
"CW",1,"1D","1,000,000",3,4,5500001,10000001,1.44,1.42
"CW",1,"1D","1,000,000",4,5,5500001,10000001,1.42,1.392
"CW",1,"1D","1,000,000",5,10,5500001,10000001,1.392,1.288
"CW",1,"1D","1,000,000",10,15,5500001,10000001,1.288,1.211
"CW",1,"1D","1,000,000",15,20,5500001,10000001,1.211,1.148
"CW",1,"1D","1,000,000",20,25,5500001,10000001,1.148,1.094
"CW",1,"1D","1,000,000",25,30,5500001,10000001,1.094,1.051
"CW",1,"1D","1,000,000",30,35,5500001,10000001,1.051,1.015
"CW",1,"1D","1,000,000",35,40,5500001,10000001,1.015,0.984
"CW",1,"1D","1,000,000",40,45,5500001,10000001,0.984,0.96
"CW",1,"1D","1,000,000",45,50,5500001,10000001,0.96,0.939
"CW",1,"1D","1,000,000",50,55,5500001,10000001,0.939,0.922
"CW",1,"1D","1,000,000",55,60,5500001,10000001,0.922,0.909
"CW",1,"1D","1,000,000",60,65,5500001,10000001,0.909,0.901
"CW",1,"1D","1,000,000",65,70,5500001,10000001,0.901,0.897
"CW",1,"1D","1,000,000",70,75,5500001,10000001,0.897,0.899
"CW",1,"1D","1,000,000",75,2147483647,5500001,10000001,0.899,0.899
"CW",2,"1D","1,000,000",1,2,5500001,10000001,1.76,1.72
"CW",2,"1D","1,000,000",2,3,5500001,10000001,1.72,1.68
"CW",2,"1D","1,000,000",3,4,5500001,10000001,1.68,1.64
"CW",2,"1D","1,000,000",4,5,5500001,10000001,1.64,1.616
"CW",2,"1D","1,000,000",5,10,5500001,10000001,1.616,1.456
"CW",2,"1D","1,000,000",10,15,5500001,10000001,1.456,1.333
"CW",2,"1D","1,000,000",15,20,5500001,10000001,1.333,1.236
"CW",2,"1D","1,000,000",20,25,5500001,10000001,1.236,1.162
"CW",2,"1D","1,000,000",25,30,5500001,10000001,1.162,1.096
"CW",2,"1D","1,000,000",30,35,5500001,10000001,1.096,1.042
"CW",2,"1D","1,000,000",35,40,5500001,10000001,1.042,0.998
"CW",2,"1D","1,000,000",40,45,5500001,10000001,0.998,0.958
"CW",2,"1D","1,000,000",45,50,5500001,10000001,0.958,0.926
"CW",2,"1D","1,000,000",50,55,5500001,10000001,0.926,0.897
"CW",2,"1D","1,000,000",55,60,5500001,10000001,0.897,0.875
"CW",2,"1D","1,000,000",60,65,5500001,10000001,0.875,0.854
"CW",2,"1D","1,000,000",65,70,5500001,10000001,0.854,0.84
"CW",2,"1D","1,000,000",70,75,5500001,10000001,0.84,0.83
"CW",2,"1D","1,000,000",75,2147483647,5500001,10000001,0.83,0.83
"CW",3,"1D","1,000,000",1,2,5500001,10000001,1.92,1.88
"CW",3,"1D","1,000,000",2,3,5500001,10000001,1.88,1.813
"CW",3,"1D","1,000,000",3,4,5500001,10000001,1.813,1.78
"CW",3,"1D","1,000,000",4,5,5500001,10000001,1.78,1.728
"CW",3,"1D","1,000,000",5,10,5500001,10000001,1.728,1.544
"CW",3,"1D","1,000,000",10,15,5500001,10000001,1.544,1.403
"CW",3,"1D","1,000,000",15,20,5500001,10000001,1.403,1.292
"CW",3,"1D","1,000,000",20,25,5500001,10000001,1.292,1.2
"CW",3,"1D","1,000,000",25,30,5500001,10000001,1.2,1.125
"CW",3,"1D","1,000,000",30,35,5500001,10000001,1.125,1.063
"CW",3,"1D","1,000,000",35,40,5500001,10000001,1.063,1.008
"CW",3,"1D","1,000,000",40,45,5500001,10000001,1.008,0.964
"CW",3,"1D","1,000,000",45,50,5500001,10000001,0.964,0.923
"CW",3,"1D","1,000,000",50,55,5500001,10000001,0.923,0.889
"CW",3,"1D","1,000,000",55,60,5500001,10000001,0.889,0.859
"CW",3,"1D","1,000,000",60,65,5500001,10000001,0.859,0.833
"CW",3,"1D","1,000,000",65,70,5500001,10000001,0.833,0.811
"CW",3,"1D","1,000,000",70,75,5500001,10000001,0.811,0.794
"CW",3,"1D","1,000,000",75,2147483647,5500001,10000001,0.794,0.794
"CW",1,"5A","1,000,000",1,2,5500001,10000001,1.6,1.6
"CW",1,"5A","1,000,000",2,3,5500001,10000001,1.6,1.547
"CW",1,"5A","1,000,000",3,4,5500001,10000001,1.547,1.54
"CW",1,"5A","1,000,000",4,5,5500001,10000001,1.54,1.504
"CW",1,"5A","1,000,000",5,10,5500001,10000001,1.504,1.392
"CW",1,"5A","1,000,000",10,15,5500001,10000001,1.392,1.307
"CW",1,"5A","1,000,000",15,20,5500001,10000001,1.307,1.236
"CW",1,"5A","1,000,000",20,25,5500001,10000001,1.236,1.178
"CW",1,"5A","1,000,000",25,30,5500001,10000001,1.178,1.131
"CW",1,"5A","1,000,000",30,35,5500001,10000001,1.131,1.093
"CW",1,"5A","1,000,000",35,40,5500001,10000001,1.093,1.06
"CW",1,"5A","1,000,000",40,45,5500001,10000001,1.06,1.031
"CW",1,"5A","1,000,000",45,50,5500001,10000001,1.031,1.01
"CW",1,"5A","1,000,000",50,55,5500001,10000001,1.01,0.991
"CW",1,"5A","1,000,000",55,60,5500001,10000001,0.991,0.977
"CW",1,"5A","1,000,000",60,65,5500001,10000001,0.977,0.969
"CW",1,"5A","1,000,000",65,70,5500001,10000001,0.969,0.965
"CW",1,"5A","1,000,000",70,75,5500001,10000001,0.965,0.966
"CW",1,"5A","1,000,000",75,2147483647,5500001,10000001,0.966,0.966
"CW",2,"5A","1,000,000",1,2,5500001,10000001,2.24,2.2
"CW",2,"5A","1,000,000",2,3,5500001,10000001,2.2,2.16
"CW",2,"5A","1,000,000",3,4,5500001,10000001,2.16,2.08
"CW",2,"5A","1,000,000",4,5,5500001,10000001,2.08,2.032
"CW",2,"5A","1,000,000",5,10,5500001,10000001,2.032,1.808
"CW",2,"5A","1,000,000",10,15,5500001,10000001,1.808,1.643
"CW",2,"5A","1,000,000",15,20,5500001,10000001,1.643,1.512
"CW",2,"5A","1,000,000",20,25,5500001,10000001,1.512,1.405
"CW",2,"5A","1,000,000",25,30,5500001,10000001,1.405,1.317
"CW",2,"5A","1,000,000",30,35,5500001,10000001,1.317,1.246
"CW",2,"5A","1,000,000",35,40,5500001,10000001,1.246,1.184
"CW",2,"5A","1,000,000",40,45,5500001,10000001,1.184,1.131
"CW",2,"5A","1,000,000",45,50,5500001,10000001,1.131,1.085
"CW",2,"5A","1,000,000",50,55,5500001,10000001,1.085,1.046
"CW",2,"5A","1,000,000",55,60,5500001,10000001,1.046,1.013
"CW",2,"5A","1,000,000",60,65,5500001,10000001,1.013,0.985
"CW",2,"5A","1,000,000",65,70,5500001,10000001,0.985,0.961
"CW",2,"5A","1,000,000",70,75,5500001,10000001,0.961,0.944
"CW",2,"5A","1,000,000",75,2147483647,5500001,10000001,0.944,0.944
"CW",3,"5A","1,000,000",1,2,5500001,10000001,2.64,2.56
"CW",3,"5A","1,000,000",2,3,5500001,10000001,2.56,2.453
"CW",3,"5A","1,000,000",3,4,5500001,10000001,2.453,2.38
"CW",3,"5A","1,000,000",4,5,5500001,10000001,2.38,2.32
"CW",3,"5A","1,000,000",5,10,5500001,10000001,2.32,2.032
"CW",3,"5A","1,000,000",10,15,5500001,10000001,2.032,1.819
"CW",3,"5A","1,000,000",15,20,5500001,10000001,1.819,1.652
"CW",3,"5A","1,000,000",20,25,5500001,10000001,1.652,1.52
"CW",3,"5A","1,000,000",25,30,5500001,10000001,1.52,1.413
"CW",3,"5A","1,000,000",30,35,5500001,10000001,1.413,1.321
"CW",3,"5A","1,000,000",35,40,5500001,10000001,1.321,1.244
"CW",3,"5A","1,000,000",40,45,5500001,10000001,1.244,1.179
"CW",3,"5A","1,000,000",45,50,5500001,10000001,1.179,1.122
"CW",3,"5A","1,000,000",50,55,5500001,10000001,1.122,1.072
"CW",3,"5A","1,000,000",55,60,5500001,10000001,1.072,1.028
"CW",3,"5A","1,000,000",60,65,5500001,10000001,1.028,0.991
"CW",3,"5A","1,000,000",65,70,5500001,10000001,0.991,0.959
"CW",3,"5A","1,000,000",70,75,5500001,10000001,0.959,0.931
"CW",3,"5A","1,000,000",75,2147483647,5500001,10000001,0.931,0.931
"CW",1,"2B","1,000,000",1,2,5500001,10000001,1.6,1.56
"CW",1,"2B","1,000,000",2,3,5500001,10000001,1.56,1.547
"CW",1,"2B","1,000,000",3,4,5500001,10000001,1.547,1.5
"CW",1,"2B","1,000,000",4,5,5500001,10000001,1.5,1.472
"CW",1,"2B","1,000,000",5,10,5500001,10000001,1.472,1.36
"CW",1,"2B","1,000,000",10,15,5500001,10000001,1.36,1.264
"CW",1,"2B","1,000,000",15,20,5500001,10000001,1.264,1.192
"CW",1,"2B","1,000,000",20,25,5500001,10000001,1.192,1.13
"CW",1,"2B","1,000,000",25,30,5500001,10000001,1.13,1.08
"CW",1,"2B","1,000,000",30,35,5500001,10000001,1.08,1.038
"CW",1,"2B","1,000,000",35,40,5500001,10000001,1.038,1
"CW",1,"2B","1,000,000",40,45,5500001,10000001,1,0.971
"CW",1,"2B","1,000,000",45,50,5500001,10000001,0.971,0.944
"CW",1,"2B","1,000,000",50,55,5500001,10000001,0.944,0.922
"CW",1,"2B","1,000,000",55,60,5500001,10000001,0.922,0.904
"CW",1,"2B","1,000,000",60,65,5500001,10000001,0.904,0.891
"CW",1,"2B","1,000,000",65,70,5500001,10000001,0.891,0.881
"CW",1,"2B","1,000,000",70,75,5500001,10000001,0.881,0.877
"CW",1,"2B","1,000,000",75,2147483647,5500001,10000001,0.877,0.877
"CW",2,"2B","1,000,000",1,2,5500001,10000001,2.08,2
"CW",2,"2B","1,000,000",2,3,5500001,10000001,2,1.947
"CW",2,"2B","1,000,000",3,4,5500001,10000001,1.947,1.88
"CW",2,"2B","1,000,000",4,5,5500001,10000001,1.88,1.824
"CW",2,"2B","1,000,000",5,10,5500001,10000001,1.824,1.6
"CW",2,"2B","1,000,000",10,15,5500001,10000001,1.6,1.429
"CW",2,"2B","1,000,000",15,20,5500001,10000001,1.429,1.296
"CW",2,"2B","1,000,000",20,25,5500001,10000001,1.296,1.194
"CW",2,"2B","1,000,000",25,30,5500001,10000001,1.194,1.109
"CW",2,"2B","1,000,000",30,35,5500001,10000001,1.109,1.038
"CW",2,"2B","1,000,000",35,40,5500001,10000001,1.038,0.978
"CW",2,"2B","1,000,000",40,45,5500001,10000001,0.978,0.928
"CW",2,"2B","1,000,000",45,50,5500001,10000001,0.928,0.883
"CW",2,"2B","1,000,000",50,55,5500001,10000001,0.883,0.845
"CW",2,"2B","1,000,000",55,60,5500001,10000001,0.845,0.812
"CW",2,"2B","1,000,000",60,65,5500001,10000001,0.812,0.784
"CW",2,"2B","1,000,000",65,70,5500001,10000001,0.784,0.76
"CW",2,"2B","1,000,000",70,75,5500001,10000001,0.76,0.741
"CW",2,"2B","1,000,000",75,2147483647,5500001,10000001,0.741,0.741
"CW",3,"2B","1,000,000",1,2,5500001,10000001,2.24,2.16
"CW",3,"2B","1,000,000",2,3,5500001,10000001,2.16,2.053
"CW",3,"2B","1,000,000",3,4,5500001,10000001,2.053,2
"CW",3,"2B","1,000,000",4,5,5500001,10000001,2,1.92
"CW",3,"2B","1,000,000",5,10,5500001,10000001,1.92,1.656
"CW",3,"2B","1,000,000",10,15,5500001,10000001,1.656,1.461
"CW",3,"2B","1,000,000",15,20,5500001,10000001,1.461,1.312
"CW",3,"2B","1,000,000",20,25,5500001,10000001,1.312,1.197
"CW",3,"2B","1,000,000",25,30,5500001,10000001,1.197,1.101
"CW",3,"2B","1,000,000",30,35,5500001,10000001,1.101,1.022
"CW",3,"2B","1,000,000",35,40,5500001,10000001,1.022,0.956
"CW",3,"2B","1,000,000",40,45,5500001,10000001,0.956,0.9
"CW",3,"2B","1,000,000",45,50,5500001,10000001,0.9,0.851
"CW",3,"2B","1,000,000",50,55,5500001,10000001,0.851,0.809
"CW",3,"2B","1,000,000",55,60,5500001,10000001,0.809,0.773
"CW",3,"2B","1,000,000",60,65,5500001,10000001,0.773,0.741
"CW",3,"2B","1,000,000",65,70,5500001,10000001,0.741,0.713
"CW",3,"2B","1,000,000",70,75,5500001,10000001,0.713,0.689
"CW",3,"2B","1,000,000",75,2147483647,5500001,10000001,0.689,0.689
"CW",1,"3B","1,000,000",1,2,5500001,10000001,1.6,1.56
"CW",1,"3B","1,000,000",2,3,5500001,10000001,1.56,1.547
"CW",1,"3B","1,000,000",3,4,5500001,10000001,1.547,1.5
"CW",1,"3B","1,000,000",4,5,5500001,10000001,1.5,1.472
"CW",1,"3B","1,000,000",5,10,5500001,10000001,1.472,1.36
"CW",1,"3B","1,000,000",10,15,5500001,10000001,1.36,1.264
